Date,IBM,BRK-B,KO,AXP,JPM,WFC,STT,BK,CI,WMT,COST,TRV,PNC,GS,MCO,DE,ECL,MSFT,DD,PG,BLK,HD,BA,VRTX,A,DIS,INTC,JNJ,FDX,TGT
10/28/2008,14205900,3295000,36079600,17123400,73082500,62933400,7924700,12065200,6222300,42005400,9123600,9729800,7229300,50066600,6637200,7029300,4246800,134088800,11322800,35638500,845500,28156400,14396800,4075600,4767300,21845500,102361500,27526400,3483200,24190600
10/29/2008,12692000,2010000,29859200,17726700,61823300,69966000,6688000,9887700,8399000,34233900,8166000,10791100,7172300,27769900,5315300,11665900,2593700,111701800,11127000,31023600,803100,32328400,12835700,3627900,5064600,17071300,99351500,29020100,4070600,30513000
10/30/2008,12033800,1865000,25942200,15860900,47372000,57908900,6007600,7884200,17798700,23324700,6783600,6176500,5330100,29700400,5371500,6310300,2596200,95323000,7706200,36499800,572500,21072800,9559100,2678800,3457100,14182600,134857200,23629000,3864900,17746200
10/31/2008,10506300,1935000,31870200,15999400,86948900,63355800,4504000,9195700,51904300,26031500,6046800,5722800,5365200,24881200,3896400,4668700,2124100,93055200,7723900,42624100,494500,21720300,8419400,2352800,5943000,17466700,94902700,19784900,5287000,15085200
11/3/2008,7686300,1665000,18576200,12513700,45059900,37362400,4744700,5746400,14618000,18757100,8809200,3809700,3565800,19796200,2541900,4142800,1999600,61923500,4825200,50502400,541600,17940200,8412300,1991500,3130500,19742300,54065800,11846900,2447800,6305600
11/4/2008,10173000,1240000,23774200,15611600,48917100,47060300,4967800,8191800,10526700,23054700,8033800,5578500,6993500,22105700,4207400,5699000,1897500,72123000,5944600,46653300,724700,24131800,9284500,2166600,4493700,16761900,71411200,14645400,3169500,12090600
11/5/2008,8706200,1150000,23496800,12890300,53524900,53767600,5246700,7765000,5859500,22190000,5565000,5004800,7313100,15693100,3133600,5080000,1528600,81179700,5888300,71833400,670300,22260700,10002100,1785100,3003000,15063300,68927600,19758000,2645700,11120900
11/6/2008,12522000,1740000,34002800,21928000,56467100,119014900,6776900,10525300,7503800,32448100,9811700,5833800,11240200,25933100,3044000,5882500,2162600,95509700,8291900,49444500,749400,25524300,13721300,1647400,4442100,23027700,108708400,22899400,4151900,16987400
11/7/2008,7927800,2195000,29180800,13491200,50210800,291576400,4816100,8419900,4172800,19437700,4063400,4263600,5354500,31450400,1775400,4955900,1599000,71256300,8942000,19003000,441400,19600100,7150800,1332700,3836500,28705700,73428200,16245700,2700300,8797600
11/10/2008,9685100,1945000,22561600,11937400,41558500,80723300,4310000,7054900,4261200,18201900,5286500,3893000,3768500,47450700,1819400,4667800,5241500,67106800,6711800,16157100,526100,14073700,5304200,1217400,3302400,16363000,52853700,12841200,3180300,7090100
11/11/2008,10013600,3105000,27487000,19968600,61577400,64961800,9517500,9654100,5360300,23785800,5035500,5431400,5065500,47573900,3491900,5385400,5137800,78014500,8849200,16256000,1508700,17405400,7928100,1591900,3041300,23171800,84853800,14393000,3064500,7316000
11/12/2008,11368400,2600000,35027800,35778000,56726100,64430300,4842500,10367200,4077500,28374100,7948300,5798700,5142200,34436600,3807900,5575900,10058600,90162300,11547400,26012800,735900,18189400,7739500,2090700,3580800,21258600,72675400,18385200,3199300,10225400
11/13/2008,15103600,4305000,37546800,47721200,74523600,86007600,7562800,16778500,7320600,37741900,11219800,9045500,6938400,39994000,7356400,8756400,26943400,148413700,12513800,44886300,1168800,28059400,13997600,3060400,5505000,24066200,143460400,27304500,4639000,13471400
11/14/2008,12023700,2200000,33382200,21674900,55941000,69123200,4428500,11009200,7364400,25751700,7232700,6644800,4603000,22186300,4180100,6042400,5926700,96624500,11441300,42262700,599000,24957300,8908900,2435100,6379900,16888600,74873700,22065300,2892900,11809100
11/17/2008,10315300,2095000,30672000,16398600,57560400,64412800,3962800,11194900,5408300,26964900,5252400,4449600,5467600,20299400,4481900,4023800,4388900,97289000,9712600,23074600,876400,22643100,7042600,2770100,6550100,20652300,60210900,16564900,3169700,18703500
11/18/2008,13050600,3140000,38923200,21004000,67807700,81619800,6716200,11800900,5006500,36628700,7754200,8534400,11185400,25737100,5794100,5184600,4363900,108966500,9720600,35518000,702200,32638500,12209200,2326200,4217200,21954000,96916400,21199500,3980300,20321900
11/19/2008,12606400,5480000,32379800,23075500,90226200,86670000,6981400,12830300,7514600,29776200,6165600,8045000,10853400,30481500,4591300,4880000,3897500,103010500,12853900,23344900,1142100,21970500,10614300,3630200,3697500,22433000,73707700,27534900,3524200,39770700
11/20/2008,17634700,9165000,42268800,25404100,160729900,110888100,8180100,18934800,9602300,40830000,9610700,14078000,11607800,55618000,4643600,8376300,4547000,139532800,16554400,31313100,1098900,32825000,13406300,3405300,4679900,26921200,114060100,31046400,5085600,25409100
11/21/2008,19804500,4650000,50104800,32513000,194075000,139652100,8064700,18598300,16410900,40259200,10862700,9927000,12001400,39591500,5032700,9069400,5704600,157231900,16830400,34196200,1007200,38361300,13259700,2943700,4383900,28131800,104114400,30802200,4663900,22217200
11/24/2008,15023200,5740000,36720800,24870400,137382200,99328200,7017300,17266100,8491500,30407600,8242600,9030500,7628300,44615400,4076300,6230000,3849100,125289900,13247700,26076500,911700,31820400,9682300,2268000,4996300,24042800,98132700,20508500,4359400,19557000
11/25/2008,12519700,2685000,32370600,24395400,105430800,78431300,6608200,14562100,8084800,27371400,7454600,7646000,6541100,38662400,4222800,6478200,4467300,92948100,12566100,22843100,647600,31618500,9618700,1884100,6343500,20331500,84213900,21416200,3182500,16165100
11/26/2008,8240600,2500000,21349000,12390500,55644900,56597700,5778200,9972400,4743300,23745300,4421900,5813700,4847500,25006900,3530300,15955300,3597800,79678300,9593900,15151600,284400,25401900,6256400,1590500,4566500,13904000,71468300,18507700,3013600,14860000
11/28/2008,3908300,1205000,12565600,7156700,22787500,28138600,1833800,6050200,2149900,9071800,1533300,2729800,2096200,11525000,1552300,3615000,1184500,28650800,4553100,7768400,101000,10272300,2608200,419700,1329200,7577100,26023500,7688500,1035700,5241800
12/1/2008,10265000,1990000,25153200,19705000,70984500,76566300,5858900,12104200,4024300,25945400,5559800,6972700,5574500,28592700,3288200,7578500,2797400,79639900,15173600,20431200,580900,26816900,7817500,2535200,3850200,17969200,60830800,18847200,3510100,14257200
12/2/2008,9305200,2220000,28670000,16046600,81316000,80340500,4675000,10532700,6034400,24462500,6138500,6918300,8393700,35316700,3447900,5574800,2388100,79689800,10154100,20242400,602400,23835800,6029400,2054000,4166000,20051200,63839000,16081100,2418300,14624800
12/3/2008,9757800,2505000,39894200,14341200,64914200,72932900,6007600,11564500,4388900,25215300,7885400,6426500,8375200,29036300,3091700,6689500,3012300,80961500,11333900,19967600,503900,32948500,8007000,1573400,4350500,16331800,77247200,18783300,2880600,18550300
12/4/2008,10914000,1405000,32059200,15229300,80719600,60716600,5448000,11438000,5457100,28793000,9864600,6650800,6831400,23838500,3184100,5473400,2150500,78719200,8833400,17919600,470600,30083600,7244200,1298700,3465200,17198700,78387100,17053600,3616500,15762900
12/5/2008,11212000,2070000,28276200,17112100,73599200,69302900,6371500,10922700,7954400,37656500,8656700,8362900,6832400,23811700,2367000,6615800,2018400,91996200,9168200,22060500,601300,32975900,10564600,1644500,6708100,17945000,85179900,16614100,3392400,13721300
12/8/2008,11177600,2985000,26908400,20394300,84589300,70930700,5589700,12929500,6360700,27061600,7387300,5613600,5922000,22756000,2735200,9653700,2447600,107225000,12844100,20894200,601900,28815400,13096400,1608000,7818000,34087700,78042400,16361100,3399500,21197200
12/9/2008,9356400,2085000,26635000,14661000,65827700,56791300,6530100,15138300,8274500,30404800,7886900,4700500,9510700,17049900,2431700,9322300,2186000,80484900,10591400,21421800,693000,26321100,8306100,1537200,13113500,26341900,88120000,13779200,14149600,19069000
12/10/2008,8187000,1710000,29363800,18269900,47919600,51041700,4085900,7575300,3565900,21298600,7260800,4253300,5325500,14093300,1521400,6744500,2809100,61499000,10489600,14721200,423000,18719700,5181000,1858700,12064100,16276200,74889000,13131200,6284000,14153400
12/11/2008,10682400,1665000,33283400,16297200,70746400,72244500,5400500,10736100,4937000,24949600,10660400,5457500,7103900,15387500,2138400,5014200,2334300,83564300,9232700,18856600,615400,18390900,7691900,1393900,8373400,14827300,73846300,15953500,4390500,19666800
12/12/2008,10381700,1935000,30458000,15861800,59939000,51372900,12636700,11171000,7438900,23624800,6796200,4878100,5285900,15777100,3137500,4600100,1979500,78112600,7889400,16817900,473100,20831300,10337400,883800,8582800,15025300,69873000,14749700,4098200,19630200
12/15/2008,8848200,2080000,20399200,14855500,51629100,37629900,5222100,9305900,4648900,16719000,4868700,4407800,6386800,13821600,2582800,3682300,1506800,59925900,8307100,12230800,252500,14736800,8228000,1046200,6224700,12908800,60647200,12984300,2764600,10937800
12/16/2008,11559800,2155000,35063000,22216000,75822100,64931200,8860400,11702300,6761600,22996000,8211700,6097100,9097900,44110400,4969300,5558700,2307500,97688700,8559900,17789000,1020500,26188100,11041400,1833200,9241400,22276500,100659300,17915200,3406800,9943300
12/17/2008,8592000,1240000,26407400,13117300,46719900,57126400,5645400,8350400,3891300,22195600,6888800,5117600,7094700,24790900,2834100,6785600,2142300,78922700,8212300,16119000,552600,20068300,7270600,2516000,12498900,14715400,66997400,15634400,2477000,10679600
12/18/2008,8029500,1315000,31094400,17509900,57491500,62937100,4875700,9950200,4233700,26941400,5053200,5348100,5409100,19998100,3404200,4221000,1976200,80759200,7058200,17195600,684900,22105800,8652600,2246200,15649000,18351500,74156300,18919300,4110900,13750900
12/19/2008,13098600,1225000,50547600,19990700,55696800,88618600,4715200,9718300,6023600,32438200,6452400,5096700,5804300,20379300,4956200,4509400,3417700,113530400,10352300,23247400,635200,23095200,9903900,2856600,20688700,21133800,72433900,23131200,3218000,12705100
12/22/2008,7083300,1200000,22376800,10756400,36378400,41191700,3050500,7317800,2999700,17015300,4977100,3332100,3870800,13175500,3933100,4803500,1570400,58575400,6033200,11407100,283900,13244400,5397200,1308400,5734300,12596900,42388700,14157000,2019800,11044200
12/23/2008,6374400,1170000,20176200,10255200,26931700,28140900,3181700,6164800,2117700,12854300,3533700,2923300,3398400,9468000,4108400,2924000,1317100,47511400,5027100,10645200,574900,13559600,5270500,1012100,4218000,9381100,33805400,10555500,2424600,7348000
12/24/2008,2415200,495000,5316600,4189500,12339700,11211400,820300,2108100,688300,4560700,1123400,861300,1203300,3166000,898100,989700,500700,16880400,3198500,4036600,298200,3976000,1753500,279500,1300100,3507200,11410800,3633700,1151400,3710000
12/26/2008,3101300,520000,9626600,4598100,12630500,12384400,2244800,2930800,1422200,6373700,1218200,1214600,1342200,4657300,1669900,1347100,670800,23101000,3865200,4455600,212600,4461200,2803400,433200,4221100,3069100,14813900,4249100,1402800,4192600
12/29/2008,6062600,1270000,13950600,8033700,22318000,20971000,3153800,4145500,3385200,10047600,2413900,2312700,2366300,6322300,2705500,1896100,1237500,58512800,58097100,8586300,591700,8461500,3876600,717000,4997500,7411700,31939500,9860100,1901100,9485100
12/30/2008,5774400,1910000,16001800,11777300,29842400,28636600,3919800,5542400,2725000,13975700,2355800,2362600,3304400,11031300,3283100,4260800,1850600,43224100,22939700,10007100,480700,14896900,4549700,1302400,10153500,11105200,37105200,10880600,1925200,6320300
12/31/2008,6667700,2005000,15550400,9625600,25891700,45109700,3110900,5601200,3100700,13881900,4939600,3523900,8199700,14894100,2973700,4512500,1754800,46419000,22763900,10844800,541800,15143500,5443100,1166500,6415000,9012100,34063800,11920500,2237700,6760700
1/2/2009,7558200,1355000,16355800,10955700,32494900,36522300,3261800,7264400,3099700,16054800,3687200,3279700,4229000,14088500,4185000,4426800,1197000,50084000,13251000,11135700,687800,14902500,7010200,1216600,4236200,9796600,52208200,11638900,2368800,8066500
1/5/2009,8315700,1435000,20237200,16019200,44069400,43614200,4812000,6225200,4649200,16021300,5890900,5171400,5028400,15996700,3807100,6395200,2352300,61475200,19384500,14322800,692900,22570900,6917400,2331600,7171300,11675100,57320400,15540000,3766500,8750900
1/6/2009,9649500,1100000,21307800,13820200,44216300,54222900,4518200,8297500,4732800,19146000,6472900,5138700,6427000,21551800,4068800,5950200,2537500,58083400,25420800,13401600,776400,22856600,7180300,2055600,11834200,12070800,61631400,22097600,4064900,14464400
1/7/2009,8455100,1320000,21581000,15699900,42156500,52631000,7478400,7407300,3870700,16782000,6870000,5189100,6671800,12465500,2846800,5259900,3624400,72709900,19847600,12415600,963700,19857300,6586200,1703300,9974100,12300700,131389200,14293300,2474600,10041400
1/8/2009,7231800,1375000,20087000,12255100,52075800,52580100,5657700,7910100,2715400,92838800,7287100,4012700,6230500,13448100,3508000,7460700,2592600,70255400,13863800,11508100,704600,17319800,5477000,1867600,6242900,12600700,63101600,17345400,2054500,18905200
1/9/2009,7440300,1125000,19802400,12592200,42597500,43187900,3344200,6854300,3113500,28697300,4577100,3578800,6701600,12192900,3981900,7331900,2139600,49815300,8729300,10843200,494700,16927400,5645100,1752800,6917000,11489700,45551100,14698300,1879600,9625000
1/12/2009,8072700,1085000,20469800,12252600,59360000,57566500,3951200,8723000,3213800,18435400,4812900,3964400,10186900,15776600,3640400,7590300,2146000,52163500,12035900,11373200,492500,23560200,4989200,1549800,8631300,11259800,54082500,15253100,2002200,8718600
1/13/2009,7657200,1190000,22602400,11864800,73422800,65413600,5781700,8785500,8594500,24993400,6310400,4377700,5965400,25861100,4033800,7472100,2380900,65843500,9644400,15791900,515600,20440300,6359400,2139700,9102200,15502200,65565100,15513400,2413400,8414100
1/14/2009,9470000,1050000,27053600,17040000,73907300,71135600,4550400,10651700,3612100,20477000,7906800,5199400,6026800,18336700,7315800,7273200,2252700,80257500,8885500,16108100,483500,20531200,7354900,1726200,9148700,15482600,69549600,16707900,3050900,8619800
1/15/2009,11734800,2355000,28061600,25799300,136759300,178862300,5707100,14092500,5585400,28060700,6015900,6465400,8713400,25795400,9524600,7022000,5758800,96169800,13711600,18807200,606100,25999400,8464900,1626200,9169900,18169700,73153900,20383600,2945300,12320500
1/16/2009,11245300,1240000,28353200,20618200,156843400,173589900,8907700,13975300,6182500,21674600,6413000,5471800,13488900,26049300,10486700,4499600,2851900,79634100,15147300,18904200,699400,20942600,9310800,2045700,7181900,16294800,83985300,20746500,2864800,8752100
1/20/2009,13800100,2835000,28331800,23401900,142090400,203896600,76692600,49269200,5367000,22569400,7370300,9106100,35098600,33123100,6271100,5357800,1909000,89873000,11936700,17999300,1897000,20339500,9636800,2449600,7537400,19725000,71563900,23153700,3107300,11302200
1/21/2009,24905000,1600000,23800600,23124100,136421400,188824400,47151500,32959800,4305100,39078400,6242200,7560700,35719800,38168900,6039000,4529100,2260600,68340900,11404600,18204700,3231600,19667200,6933100,2656600,5641600,17181900,56622000,22306100,2694500,12536700
1/22/2009,12350700,1640000,23489400,16473000,110240800,94501600,33548400,18734800,7596400,31114400,6144900,7341000,15005000,24608200,5206200,5437900,2308800,222436600,12433900,19133700,1462800,22725600,6590800,1387700,5811900,16007900,72704000,19146100,2028600,11671000
1/23/2009,10253700,2410000,31255800,24320400,74369200,84417000,22242700,12981500,3050800,23091300,4906200,6146000,8635700,21924100,4437200,6723100,3091400,117020600,20474800,21067500,678500,20867100,5755600,1103900,6208000,15436900,63162200,21334000,3673800,9628200
1/26/2009,9840800,1585000,25210800,26538600,74278400,75464000,13930800,12202000,2947500,18882400,4091900,6193300,9281800,18729300,4304500,7766000,2596200,92476500,27600800,17032100,674400,34329500,4659200,1427900,5797900,10840400,49562500,16347800,2369200,11096700
